EventId,EventTemplate,Occurrences
456,[instance af<*>fc<*>-d<*>e<*>-<*>-<*>-d<*>bff<*>b<*>d] Took <*>.<*> seconds to <*>,4
457,[instance <*>ee<*>-<*>-<*>fb<*>-b<*>b-<*>addb<*>fca<*>] <*>,13
458,[instance <*>ee<*>-<*>-<*>fb<*>-b<*>b-<*>addb<*>fca<*>] Took <*>.<*> seconds to <*>,4
459,[instance c<*>ca<*>-<*>e<*>-<*>c<*>-b<*>-<*>b<*>cd] <*>,13
460,[instance c<*>ca<*>-<*>e<*>-<*>c<*>-b<*>-<*>b<*>cd] Took <*>.<*> seconds to <*>,4
461,[instance <*>cb<*>-d<*>-<*>-<*>f-<*>b<*>fe<*>a] <*>,13
462,[instance <*>cb<*>-d<*>-<*>-<*>f-<*>b<*>fe<*>a] Took <*>.<*> seconds to <*>,4
463,[instance <*>c<*>c<*>-a<*>-<*>c<*>a-<*>f<*>-de<*>fd<*>ddf<*>da] <*>,13
464,[instance <*>c<*>c<*>-a<*>-<*>c<*>a-<*>f<*>-de<*>fd<*>ddf<*>da] Took <*>.<*> seconds to <*>,4
465,[instance <*>ee<*>bd-dce<*>-<*>ce-ad<*>-b<*>f<*>ce<*>c<*>ae] <*>,13
466,[instance <*>ee<*>bd-dce<*>-<*>ce-ad<*>-b<*>f<*>ce<*>c<*>ae] Took <*>.<*> seconds to <*>,4
467,[instance <*>bc<*>-<*>f<*>-<*>-b<*>-b<*>b<*>b<*>cb<*>b] <*>,13
468,[instance <*>bc<*>-<*>f<*>-<*>-b<*>-b<*>b<*>b<*>cb<*>b] Took <*>.<*> seconds to <*>,4
469,[instance <*>f<*>ebb-b<*>-<*>e<*>-<*>b-<*>bdf<*>c<*>b] <*>,13
470,[instance <*>f<*>ebb-b<*>-<*>e<*>-<*>b-<*>bdf<*>c<*>b] Took <*>.<*> seconds to <*>,4
471,[instance d<*>e<*>-c<*>bf-<*>b<*>-b<*>ae-dfd<*>a<*>bbae] <*>,13
472,[instance d<*>e<*>-c<*>bf-<*>b<*>-b<*>ae-dfd<*>a<*>bbae] Took <*>.<*> seconds to <*>,4
473,[instance b<*>d<*>f<*>-b<*>-<*>c<*>-<*>c<*>-e<*>bb<*>daad<*>e] <*>,13
474,[instance b<*>d<*>f<*>-b<*>-<*>c<*>-<*>c<*>-e<*>bb<*>daad<*>e] Took <*>.<*> seconds to <*>,4
475,[instance a<*>c<*>d-<*>f<*>-<*>e-a<*>-deddc<*>] <*>,13
476,[instance a<*>c<*>d-<*>f<*>-<*>e-a<*>-deddc<*>] Took <*>.<*> seconds to <*>,4
477,[instance <*>ee<*>e<*>f<*>-f<*>a-<*>c<*>b-a<*>e<*>-<*>b<*>adf<*>be<*>] <*>,13
478,[instance <*>ee<*>e<*>f<*>-f<*>a-<*>c<*>b-a<*>e<*>-<*>b<*>adf<*>be<*>] Took <*>.<*> seconds to <*>,4
479,[instance <*>-<*>e-<*>-b<*>b-<*>f<*>dbcc<*>e<*>] <*>,13
480,[instance <*>-<*>e-<*>-b<*>b-<*>f<*>dbcc<*>e<*>] Took <*>.<*> seconds to <*>,4
481,[instance <*>e<*>-da<*>d-<*>-<*>e-<*>d<*>bbf<*>fdc] <*>,13
482,[instance <*>e<*>-da<*>d-<*>-<*>e-<*>d<*>bbf<*>fdc] Took <*>.<*> seconds to <*>,4
483,[instance <*>df<*>-c<*>-<*>-b<*>-<*>e<*>b<*>d<*>] <*>,13
484,[instance <*>df<*>-c<*>-<*>-b<*>-<*>e<*>b<*>d<*>] Took <*>.<*> seconds to <*>,4
485,[instance <*>db<*>-<*>-<*>fcf-a<*>fe-<*>b<*>c<*>c<*>a<*>] <*>,13
486,[instance <*>db<*>-<*>-<*>fcf-a<*>fe-<*>b<*>c<*>c<*>a<*>] Took <*>.<*> seconds to <*>,4
487,[instance <*>a<*>-b<*>-<*>fb-bc<*>a-b<*>fdf<*>b<*>] <*>,13
488,[instance <*>a<*>-b<*>-<*>fb-bc<*>a-b<*>fdf<*>b<*>] Took <*>.<*> seconds to <*>,4
489,[instance <*>d<*>ba-f<*>-<*>e<*>-be<*>-<*>e<*>f<*>aa<*>] <*>,13
490,[instance <*>d<*>ba-f<*>-<*>e<*>-be<*>-<*>e<*>f<*>aa<*>] Took <*>.<*> seconds to <*>,4
491,[instance <*>a<*>da<*>d<*>-<*>-<*>a<*>-<*>b<*>e-<*>dda<*>ea<*>] <*>,13
492,[instance <*>a<*>da<*>d<*>-<*>-<*>a<*>-<*>b<*>e-<*>dda<*>ea<*>] Took <*>.<*> seconds to <*>,4
493,[instance <*>bca<*>ab-cf<*>-<*>db<*>-b<*>de-<*>f<*>aedee<*>f<*>a] <*>,13
494,[instance <*>bca<*>ab-cf<*>-<*>db<*>-b<*>de-<*>f<*>aedee<*>f<*>a] Took <*>.<*> seconds to <*>,4
495,[instance <*>a<*>ccf<*>-<*>f<*>-<*>c<*>-<*>c<*>-<*>c<*>e] <*>,13
496,[instance <*>a<*>ccf<*>-<*>f<*>-<*>c<*>-<*>c<*>-<*>c<*>e] Took <*>.<*> seconds to <*>,4
497,[instance <*>b<*>-<*>d<*>-<*>bd<*>-<*>d<*>-<*>b<*>af<*>c<*>] <*>,13
498,[instance <*>b<*>-<*>d<*>-<*>bd<*>-<*>d<*>-<*>b<*>af<*>c<*>] Took <*>.<*> seconds to <*>,4
499,[instance <*>f<*>b<*>-cb<*>-<*>a<*>d-a<*>-e<*>d<*>d] <*>,13
500,[instance <*>f<*>b<*>-cb<*>-<*>a<*>d-a<*>-e<*>d<*>d] Took <*>.<*> seconds to <*>,4
501,[instance <*>-<*>cfe-<*>dcd-af<*>a-da<*>bdae<*>f<*>] <*>,13
502,[instance <*>-<*>cfe-<*>dcd-af<*>a-da<*>bdae<*>f<*>] Took <*>.<*> seconds to <*>,4
503,[instance d<*>a<*>d<*>-<*>bc<*>-<*>e-a<*>c-<*>fd<*>b<*>da] <*>,13
504,[instance d<*>a<*>d<*>-<*>bc<*>-<*>e-a<*>c-<*>fd<*>b<*>da] Took <*>.<*> seconds to <*>,4
505,[instance <*>aa<*>c-ed<*>-<*>fd<*>-<*>d<*>-<*>a<*>] <*>,13
506,[instance <*>aa<*>c-ed<*>-<*>fd<*>-<*>d<*>-<*>a<*>] Took <*>.<*> seconds to <*>,4
507,[instance ba<*>acb-<*>b-<*>f-bd<*>-<*>d<*>bec<*>bd<*>a] <*>,13
508,[instance ba<*>acb-<*>b-<*>f-bd<*>-<*>d<*>bec<*>bd<*>a] Took <*>.<*> seconds to <*>,4
509,[instance <*>d<*>-<*>ca-<*>a-bac<*>-<*>fe<*>e<*>e] <*>,13
510,[instance <*>d<*>-<*>ca-<*>a-bac<*>-<*>fe<*>e<*>e] Took <*>.<*> seconds to <*>,4
511,[instance cacbb<*>fb-<*>fb<*>-<*>f<*>-b<*>e-<*>ce<*>a<*>db<*>] <*>,13
512,[instance cacbb<*>fb-<*>fb<*>-<*>f<*>-b<*>e-<*>ce<*>a<*>db<*>] Took <*>.<*> seconds to <*>,4
513,[instance f<*>b<*>-<*>-<*>-a<*>f-<*>b<*>] <*>,13
514,[instance f<*>b<*>-<*>-<*>-a<*>f-<*>b<*>] Took <*>.<*> seconds to <*>,4
515,[instance d<*>a<*>c<*>c-<*>cb<*>-<*>a<*>-<*>-<*>b<*>db<*>add<*>] <*>,13
516,[instance d<*>a<*>c<*>c-<*>cb<*>-<*>a<*>-<*>-<*>b<*>db<*>add<*>] Took <*>.<*> seconds to <*>,4
517,[instance <*>ab<*>-<*>a<*>-<*>f<*>c-ad<*>a-d<*>d<*>b<*>] <*>,13
518,[instance <*>ab<*>-<*>a<*>-<*>f<*>c-ad<*>a-d<*>d<*>b<*>] Took <*>.<*> seconds to <*>,4
519,[instance <*>d<*>-<*>-<*>-<*>f<*>-<*>b<*>ebc<*>f<*>] <*>,13
520,[instance <*>d<*>-<*>-<*>-<*>f<*>-<*>b<*>ebc<*>f<*>] Took <*>.<*> seconds to <*>,4
521,[instance f<*>f-<*>-<*>b<*>-ba<*>-<*>ccbe<*>ce<*>] <*>,13
522,[instance f<*>f-<*>-<*>b<*>-ba<*>-<*>ccbe<*>ce<*>] Took <*>.<*> seconds to <*>,4
523,[instance <*>f<*>d<*>b-<*>e<*>b-<*>aa-<*>e-<*>fe<*>d<*>] <*>,13
524,[instance <*>f<*>d<*>b-<*>e<*>b-<*>aa-<*>e-<*>fe<*>d<*>] Took <*>.<*> seconds to <*>,4
525,[instance a<*>d<*>dd-c<*>f-<*>c<*>-<*>b<*>-e<*>d<*>eb<*>d<*>] <*>,13
526,[instance a<*>d<*>dd-c<*>f-<*>c<*>-<*>b<*>-e<*>d<*>eb<*>d<*>] Took <*>.<*> seconds to <*>,4
527,[instance ca<*>d<*>f-<*>c-<*>e<*>-b<*>a<*>-ddd<*>b<*>bad<*>] <*>,13
528,[instance ca<*>d<*>f-<*>c-<*>e<*>-b<*>a<*>-ddd<*>b<*>bad<*>] Took <*>.<*> seconds to <*>,4
529,[instance ad<*>e<*>af<*>-a<*>e<*>-<*>e-b<*>b<*>-<*>b<*>e<*>c<*>] <*>,13
530,[instance ad<*>e<*>af<*>-a<*>e<*>-<*>e-b<*>b<*>-<*>b<*>e<*>c<*>] Took <*>.<*> seconds to <*>,4
531,[instance <*>d<*>-cb<*>b-<*>-a<*>e-<*>e<*>] <*>,13
532,[instance <*>d<*>-cb<*>b-<*>-a<*>e-<*>e<*>] Took <*>.<*> seconds to <*>,4
533,[instance c<*>d<*>fb<*>f-e<*>-<*>e<*>-<*>-b<*>be<*>c<*>a<*>a<*>] <*>,13
534,[instance c<*>d<*>fb<*>f-e<*>-<*>e<*>-<*>-b<*>be<*>c<*>a<*>a<*>] Took <*>.<*> seconds to <*>,4
535,[instance <*>f<*>e-c<*>af-<*>d-bbda-ae<*>c<*>] <*>,13
536,[instance <*>f<*>e-c<*>af-<*>d-bbda-ae<*>c<*>] Took <*>.<*> seconds to <*>,4
537,[instance <*>dc<*>-<*>fb-<*>a-<*>a-c<*>a<*>b<*>f<*>] <*>,13
538,[instance <*>dc<*>-<*>fb-<*>a-<*>a-c<*>a<*>b<*>f<*>] Took <*>.<*> seconds to <*>,4
539,[instance <*>f<*>ba<*>-<*>b<*>-<*>f<*>-<*>-dd<*>b<*>da<*>a<*>] <*>,13
540,[instance <*>f<*>ba<*>-<*>b<*>-<*>f<*>-<*>-dd<*>b<*>da<*>a<*>] Took <*>.<*> seconds to <*>,4
541,[instance c<*>dab<*>-<*>a<*>e-<*>d-bb<*>-<*>ae<*>f<*>] <*>,13
542,[instance c<*>dab<*>-<*>a<*>e-<*>d-bb<*>-<*>ae<*>f<*>] Took <*>.<*> seconds to <*>,4
543,[instance e<*>d<*>-e<*>-<*>b-b<*>ba-<*>dee<*>db<*>de<*>] <*>,13
544,[instance e<*>d<*>-e<*>-<*>b-b<*>ba-<*>dee<*>db<*>de<*>] Took <*>.<*> seconds to <*>,4
545,[instance <*>e<*>-<*>cd-<*>a-b<*>bb-b<*>a<*>bdb<*>] <*>,13
546,[instance <*>e<*>-<*>cd-<*>a-b<*>bb-b<*>a<*>bdb<*>] Took <*>.<*> seconds to <*>,4
547,[instance a<*>d<*>d<*>-<*>a<*>-<*>-<*>-c<*>dd<*>c<*>] <*>,13
548,[instance a<*>d<*>d<*>-<*>a<*>-<*>-<*>-c<*>dd<*>c<*>] Took <*>.<*> seconds to <*>,4
549,[instance <*>fbc<*>d<*>-d<*>d-<*>c-a<*>-<*>bbbbb<*>d<*>] <*>,13
550,[instance <*>fbc<*>d<*>-d<*>d-<*>c-a<*>-<*>bbbbb<*>d<*>] Took <*>.<*> seconds to <*>,4
551,[instance <*>e<*>e<*>d-f<*>-<*>ae<*>-a<*>a-cca<*>f<*>c<*>c<*>] <*>,13
552,[instance <*>e<*>e<*>d-f<*>-<*>ae<*>-a<*>a-cca<*>f<*>c<*>c<*>] Took <*>.<*> seconds to <*>,4
553,[instance ee<*>c<*>fce-<*>fa<*>-<*>ed<*>-a<*>bc-<*>e<*>f<*>b<*>e] <*>,13
554,[instance ee<*>c<*>fce-<*>fa<*>-<*>ed<*>-a<*>bc-<*>e<*>f<*>b<*>e] Took <*>.<*> seconds to <*>,4
555,[instance ef<*>a<*>c-<*>d-<*>ff<*>-<*>bfb-d<*>ca<*>c<*>] <*>,13
556,[instance ef<*>a<*>c-<*>d-<*>ff<*>-<*>bfb-d<*>ca<*>c<*>] Took <*>.<*> seconds to <*>,4
557,[instance <*>c<*>-<*>a<*>-<*>b<*>-<*>e<*>-<*>a<*>b<*>fa<*>c<*>af] <*>,13
558,[instance <*>c<*>-<*>a<*>-<*>b<*>-<*>e<*>-<*>a<*>b<*>fa<*>c<*>af] Took <*>.<*> seconds to <*>,4
559,[instance <*>d<*>-b<*>-<*>cba-a<*>d-<*>b<*>cd<*>] <*>,13
560,[instance <*>d<*>-b<*>-<*>cba-a<*>d-<*>b<*>cd<*>] Took <*>.<*> seconds to <*>,4
561,[instance <*>d<*>e<*>d<*>-a<*>a<*>-<*>bfb-b<*>-caa<*>d<*>ff<*>] <*>,13
562,[instance <*>d<*>e<*>d<*>-a<*>a<*>-<*>bfb-b<*>-caa<*>d<*>ff<*>] Took <*>.<*> seconds to <*>,4
563,[instance <*>f<*>fa<*>-<*>b<*>-<*>e<*>-a<*>c-a<*>de<*>b<*>a<*>] <*>,13
564,[instance <*>f<*>fa<*>-<*>b<*>-<*>e<*>-a<*>c-a<*>de<*>b<*>a<*>] Took <*>.<*> seconds to <*>,4
565,[instance eac<*>a<*>-b<*>-<*>bb<*>-a<*>e<*>-ee<*>b<*>ea<*>] <*>,13
566,[instance eac<*>a<*>-b<*>-<*>bb<*>-a<*>e<*>-ee<*>b<*>ea<*>] Took <*>.<*> seconds to <*>,4
567,[instance bb<*>d<*>-fc<*>-<*>f<*>-aafc-bf<*>c<*>ab<*>] <*>,13
568,[instance bb<*>d<*>-fc<*>-<*>f<*>-aafc-bf<*>c<*>ab<*>] Took <*>.<*> seconds to <*>,4
569,[instance <*>aa<*>-<*>e<*>-<*>-b<*>-ed<*>f<*>d<*>fbe] <*>,13
570,[instance <*>aa<*>-<*>e<*>-<*>-b<*>-ed<*>f<*>d<*>fbe] Took <*>.<*> seconds to <*>,4
571,[instance <*>b<*>-d<*>a<*>-<*>f-b<*>-e<*>c<*>c<*>] <*>,13
572,[instance <*>b<*>-d<*>a<*>-<*>f-b<*>-e<*>c<*>c<*>] Took <*>.<*> seconds to <*>,4
573,[instance <*>e<*>d-<*>f<*>f-<*>b<*>-aa<*>-aa<*>b<*>d<*>dd] <*>,13
574,[instance <*>e<*>d-<*>f<*>f-<*>b<*>-aa<*>-aa<*>b<*>d<*>dd] Took <*>.<*> seconds to <*>,4
575,[instance c<*>fcdc<*>b-eff<*>-<*>-bf<*>c-<*>d<*>df<*>] <*>,13
576,[instance c<*>fcdc<*>b-eff<*>-<*>-bf<*>c-<*>d<*>df<*>] Took <*>.<*> seconds to <*>,4
577,[instance <*>a<*>f<*>-<*>c<*>f-<*>-a<*>bc-e<*>d<*>e<*>afbc] <*>,13
578,[instance <*>a<*>f<*>-<*>c<*>f-<*>-a<*>bc-e<*>d<*>e<*>afbc] Took <*>.<*> seconds to <*>,4
579,[instance <*>ddfb<*>-fcdb-<*>e<*>c-a<*>ef-<*>c<*>b<*>fa<*>b<*>] <*>,13
580,[instance <*>ddfb<*>-fcdb-<*>e<*>c-a<*>ef-<*>c<*>b<*>fa<*>b<*>] Took <*>.<*> seconds to <*>,4
581,[instance ef<*>fbe<*>-<*>e<*>-<*>c<*>c-bcb<*>-c<*>b<*>cda<*>f] <*>,13
582,[instance ef<*>fbe<*>-<*>e<*>-<*>c<*>c-bcb<*>-c<*>b<*>cda<*>f] Took <*>.<*> seconds to <*>,4
583,[instance <*>cb<*>c<*>-<*>-<*>f-a<*>df-a<*>f<*>fa<*>b<*>] <*>,13
584,[instance <*>cb<*>c<*>-<*>-<*>f-a<*>df-a<*>f<*>fa<*>b<*>] Took <*>.<*> seconds to <*>,4
585,[instance f<*>a<*>-<*>b<*>-<*>-<*>cc<*>-<*>b<*>cd<*>f<*>] <*>,13
586,[instance f<*>a<*>-<*>b<*>-<*>-<*>cc<*>-<*>b<*>cd<*>f<*>] Took <*>.<*> seconds to <*>,4
587,[instance <*>c<*>d<*>-<*>bce-<*>d<*>b-a<*>cc-<*>ec<*>dd<*>ff<*>] <*>,13
588,[instance <*>c<*>d<*>-<*>bce-<*>d<*>b-a<*>cc-<*>ec<*>dd<*>ff<*>] Took <*>.<*> seconds to <*>,4
589,[instance <*>cde-fb<*>-<*>cbf-a<*>-<*>c<*>adab<*>] <*>,13
590,[instance <*>cde-fb<*>-<*>cbf-a<*>-<*>c<*>adab<*>] Took <*>.<*> seconds to <*>,4
591,[instance <*>c<*>e<*>eb<*>-d<*>c<*>-<*>a<*>-b<*>f<*>-<*>e<*>cfe<*>af] <*>,13
592,[instance <*>c<*>e<*>eb<*>-d<*>c<*>-<*>a<*>-b<*>f<*>-<*>e<*>cfe<*>af] Took <*>.<*> seconds to <*>,4
593,[instance <*>-<*>-<*>-a<*>ff-<*>c<*>ca<*>] <*>,13
594,[instance <*>-<*>-<*>-a<*>ff-<*>c<*>ca<*>] Took <*>.<*> seconds to <*>,4
595,[instance <*>b<*>d-<*>d<*>-<*>dd-<*>c-<*>d<*>a<*>d<*>ac] <*>,13
596,[instance <*>b<*>d-<*>d<*>-<*>dd-<*>c-<*>d<*>a<*>d<*>ac] Took <*>.<*> seconds to <*>,4
597,[instance <*>a<*>c<*>-febf-<*>cd-<*>b-ffdbe<*>] <*>,13
598,[instance <*>a<*>c<*>-febf-<*>cd-<*>b-ffdbe<*>] Took <*>.<*> seconds to <*>,4
599,[instance <*>a<*>f-<*>fb-<*>c-<*>f<*>-<*>c<*>d] <*>,13
600,[instance <*>a<*>f-<*>fb-<*>c-<*>f<*>-<*>c<*>d] Took <*>.<*> seconds to <*>,4
601,Error during ComputeManager._run_image_cache_manager_pass,1
602,[instance <*>c<*>-<*>ce<*>-<*>-b<*>ac-<*>d<*>ec<*>a<*>f] <*>,13
603,[instance <*>c<*>-<*>ce<*>-<*>-b<*>ac-<*>d<*>ec<*>a<*>f] Took <*>.<*> seconds to <*>,4
604,[instance c<*>cd<*>c-<*>f<*>b-<*>d<*>-<*>c<*>-d<*>e<*>b<*>f<*>e] <*>,13
605,[instance c<*>cd<*>c-<*>f<*>b-<*>d<*>-<*>c<*>-d<*>e<*>b<*>f<*>e] Took <*>.<*> seconds to <*>,4
606,[instance <*>c<*>f<*>-<*>acd-<*>-<*>-cfdf<*>ffc<*>e] <*>,13
607,[instance <*>c<*>f<*>-<*>acd-<*>-<*>-cfdf<*>ffc<*>e] Took <*>.<*> seconds to <*>,4
608,[instance <*>e<*>f-<*>e<*>-<*>cc-<*>-b<*>f<*>f<*>] <*>,13
609,[instance <*>e<*>f-<*>e<*>-<*>cc-<*>-b<*>f<*>f<*>] Took <*>.<*> seconds to <*>,4
610,[instance <*>d-<*>e-<*>-<*>c<*>-<*>b<*>b<*>e<*>a<*>b<*>] <*>,13
611,[instance <*>d-<*>e-<*>-<*>c<*>-<*>b<*>b<*>e<*>a<*>b<*>] Took <*>.<*> seconds to <*>,4
612,[instance ddf<*>e<*>-<*>a<*>-<*>bd-a<*>c<*>-<*>ebc<*>f<*>ab] <*>,13
613,[instance ddf<*>e<*>-<*>a<*>-<*>bd-a<*>c<*>-<*>ebc<*>f<*>ab] Took <*>.<*> seconds to <*>,4
614,[instance <*>f<*>b<*>-<*>-<*>f<*>-a<*>-ae<*>fd<*>] <*>,13
615,[instance <*>f<*>b<*>-<*>-<*>f<*>-a<*>-ae<*>fd<*>] Took <*>.<*> seconds to <*>,4
616,[instance <*>d<*>c<*>-b<*>e-<*>f<*>-<*>f-<*>c<*>f<*>a<*>] <*>,13
617,[instance <*>d<*>c<*>-b<*>e-<*>f<*>-<*>f-<*>c<*>f<*>a<*>] Took <*>.<*> seconds to <*>,4
618,[instance <*>ca-<*>ed-<*>ca<*>-bb<*>a-d<*>ce<*>d<*>] <*>,13
619,[instance <*>ca-<*>ed-<*>ca<*>-bb<*>a-d<*>ce<*>d<*>] Took <*>.<*> seconds to <*>,4
620,[instance <*>c<*>ab<*>b-<*>a<*>-<*>cc<*>-b<*>cc-<*>f<*>fe<*>] <*>,13
621,[instance <*>c<*>ab<*>b-<*>a<*>-<*>cc<*>-b<*>cc-<*>f<*>fe<*>] Took <*>.<*> seconds to <*>,4
622,[instance f<*>e<*>c<*>e-<*>b<*>-<*>b<*>-<*>-<*>cd<*>b<*>b<*>f] <*>,13
623,[instance f<*>e<*>c<*>e-<*>b<*>-<*>b<*>-<*>-<*>cd<*>b<*>b<*>f] Took <*>.<*> seconds to <*>,4
624,[instance <*>a<*>a<*>-<*>cd-<*>cb-<*>f<*>-<*>daf<*>db<*>bb<*>] <*>,13
625,[instance <*>a<*>a<*>-<*>cd-<*>cb-<*>f<*>-<*>daf<*>db<*>bb<*>] Took <*>.<*> seconds to <*>,4
626,[instance c<*>e<*>b<*>c-<*>b<*>-<*>ecf-be<*>-d<*>c<*>c<*>a<*>] <*>,13
627,[instance c<*>e<*>b<*>c-<*>b<*>-<*>ecf-be<*>-d<*>c<*>c<*>a<*>] Took <*>.<*> seconds to <*>,4
628,[instance <*>a<*>fe<*>-<*>-<*>e-<*>fd-d<*>f<*>d<*>dfce] <*>,13
629,[instance <*>a<*>fe<*>-<*>-<*>e-<*>fd-d<*>f<*>d<*>dfce] Took <*>.<*> seconds to <*>,4
630,[instance f<*>e<*>-<*>b<*>-<*>ae<*>-<*>e<*>-c<*>be<*>] <*>,13
631,[instance f<*>e<*>-<*>b<*>-<*>ae<*>-<*>e<*>-c<*>be<*>] Took <*>.<*> seconds to <*>,4
632,[instance d<*>b<*>a-<*>-<*>ffd-ac<*>-bb<*>d<*>e<*>f] <*>,13
633,[instance d<*>b<*>a-<*>-<*>ffd-ac<*>-bb<*>d<*>e<*>f] Took <*>.<*> seconds to <*>,4
634,[instance <*>bff<*>-<*>b<*>-<*>cf<*>-bec<*>-b<*>bdd<*>b<*>d] <*>,13
635,[instance <*>bff<*>-<*>b<*>-<*>cf<*>-bec<*>-b<*>bdd<*>b<*>d] Took <*>.<*> seconds to <*>,4
636,[instance fc<*>f<*>-<*>e<*>-<*>b-bd<*>-d<*>cea<*>f<*>] <*>,13
637,[instance fc<*>f<*>-<*>e<*>-<*>b-bd<*>-d<*>cea<*>f<*>] Took <*>.<*> seconds to <*>,4
638,[instance d<*>-<*>abe-<*>-<*>-<*>d<*>e<*>c<*>d<*>] <*>,13
639,[instance d<*>-<*>abe-<*>-<*>-<*>d<*>e<*>c<*>d<*>] Took <*>.<*> seconds to <*>,4
640,[instance ed<*>ee<*>-<*>d<*>-<*>f-aed<*>-<*>f<*>c<*>ab<*>] <*>,13
641,[instance ed<*>ee<*>-<*>d<*>-<*>f-aed<*>-<*>f<*>c<*>ab<*>] Took <*>.<*> seconds to <*>,4
642,[instance d<*>fa<*>e-<*>e-<*>a-<*>f-df<*>ce<*>bab<*>] <*>,13
643,[instance d<*>fa<*>e-<*>e-<*>a-<*>f-df<*>ce<*>bab<*>] Took <*>.<*> seconds to <*>,4
644,[instance deadb<*>de-d<*>f<*>-<*>f<*>-<*>ffe-<*>ff<*>d<*>ee] <*>,13
645,[instance deadb<*>de-d<*>f<*>-<*>f<*>-<*>ffe-<*>ff<*>d<*>ee] Took <*>.<*> seconds to <*>,4
646,[instance a<*>fa<*>b-<*>a<*>d-<*>d<*>-<*>-<*>d<*>bf<*>d<*>d<*>] <*>,13
647,[instance a<*>fa<*>b-<*>a<*>d-<*>d<*>-<*>-<*>d<*>bf<*>d<*>d<*>] Took <*>.<*> seconds to <*>,4
648,[instance <*>c<*>-<*>-<*>cde-<*>e<*>-f<*>e<*>c<*>f<*>b] <*>,13
649,[instance <*>c<*>-<*>-<*>cde-<*>e<*>-f<*>e<*>c<*>f<*>b] Took <*>.<*> seconds to <*>,4
650,[instance dd<*>fcd-b<*>-<*>ca<*>-<*>-<*>c<*>b<*>] <*>,13
651,[instance dd<*>fcd-b<*>-<*>ca<*>-<*>-<*>c<*>b<*>] Took <*>.<*> seconds to <*>,4
652,[instance <*>c<*>-<*>c<*>c-<*>e<*>-a<*>af-<*>be<*>d<*>eb<*>b] <*>,13
653,[instance <*>c<*>-<*>c<*>c-<*>e<*>-a<*>af-<*>be<*>d<*>eb<*>b] Took <*>.<*> seconds to <*>,4
654,[instance <*>a<*>f<*>-<*>-<*>ef<*>-b<*>cb-f<*>a<*>efa<*>] <*>,13
655,[instance <*>a<*>f<*>-<*>-<*>ef<*>-b<*>cb-f<*>a<*>efa<*>] Took <*>.<*> seconds to <*>,4
656,[instance <*>db<*>a<*>fa-b<*>c<*>-<*>e<*>-<*>b-<*>cf<*>edc<*>] <*>,13
657,[instance <*>db<*>a<*>fa-b<*>c<*>-<*>e<*>-<*>b-<*>cf<*>edc<*>] Took <*>.<*> seconds to <*>,4
658,[instance a<*>ef<*>c<*>-<*>b<*>c-<*>e<*>e-<*>a<*>-<*>d<*>d<*>eb<*>ec<*>] <*>,13
659,[instance a<*>ef<*>c<*>-<*>b<*>c-<*>e<*>e-<*>a<*>-<*>d<*>d<*>eb<*>ec<*>] Took <*>.<*> seconds to <*>,4
660,[instance <*>f<*>a-be<*>-<*>b<*>-<*>-<*>e<*>f<*>d<*>b] <*>,13
661,[instance <*>f<*>a-be<*>-<*>b<*>-<*>-<*>e<*>f<*>d<*>b] Took <*>.<*> seconds to <*>,4
662,[instance <*>f<*>fa<*>-d<*>ca-<*>fde-<*>-c<*>ba<*>c<*>cd] <*>,13
663,[instance <*>f<*>fa<*>-d<*>ca-<*>fde-<*>-c<*>ba<*>c<*>cd] Took <*>.<*> seconds to <*>,4
664,[instance d<*>ae<*>ea<*>-<*>d<*>-<*>d-<*>a-b<*>dbb<*>ddc] <*>,13
665,[instance d<*>ae<*>ea<*>-<*>d<*>-<*>d-<*>a-b<*>dbb<*>ddc] Took <*>.<*> seconds to <*>,4
666,[instance b<*>f<*>d-c<*>e<*>-<*>d-<*>d-<*>ea<*>b<*>] <*>,13
667,[instance b<*>f<*>d-c<*>e<*>-<*>d-<*>d-<*>ea<*>b<*>] Took <*>.<*> seconds to <*>,4
668,[instance <*>-<*>af<*>-<*>e<*>-b<*>bc-<*>cb<*>e<*>] <*>,13
669,[instance <*>-<*>af<*>-<*>e<*>-b<*>bc-<*>cb<*>e<*>] Took <*>.<*> seconds to <*>,4
670,[instance <*>d<*>-a<*>-<*>a<*>-<*>f<*>-<*>d<*>f<*>e<*>c<*>] <*>,13
671,[instance <*>d<*>-a<*>-<*>a<*>-<*>f<*>-<*>d<*>f<*>e<*>c<*>] Took <*>.<*> seconds to <*>,4
672,[instance bc<*>e<*>-<*>ec<*>-<*>f-a<*>e<*>-<*>a<*>e<*>] <*>,13
673,[instance bc<*>e<*>-<*>ec<*>-<*>f-a<*>e<*>-<*>a<*>e<*>] Took <*>.<*> seconds to <*>,4
674,[instance d<*>c<*>e<*>b-bd<*>b-<*>f<*>-<*>e<*>-<*>c<*>b<*>] <*>,13
675,[instance d<*>c<*>e<*>b-bd<*>b-<*>f<*>-<*>e<*>-<*>c<*>b<*>] Took <*>.<*> seconds to <*>,4
676,[instance <*>bf<*>ffc<*>-c<*>f<*>-<*>-<*>ab<*>-a<*>dbf<*>c<*>b<*>] <*>,13
677,[instance <*>bf<*>ffc<*>-c<*>f<*>-<*>-<*>ab<*>-a<*>dbf<*>c<*>b<*>] Took <*>.<*> seconds to <*>,4
